,created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,extended_entities
0,Wed Sep 14 17:10:55 +0000 2022,1570097774930132992,1570097774930132992,RT @NICKIMINAJ: Now let’s hope the ppl you guys r doing all this dirty work for love you enough to hire top notch lawyers for you &amp; to pay…,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NICKIMINAJ', 'name': 'Nicki Minaj', 'id': 35787166, 'id_str': '35787166', 'indices': [3, 14]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1515359777307729921, 'id_str': '1515359777307729921', 'name': 'Ⓜ️', 'screen_name': 'JoshuaV60378438', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 53, 'friends_count': 74, 'listed_count': 0, 'created_at': 'Sat Apr 16 16:01:54 +0000 2022', 'favourites_count': 8383, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 624, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1542681525984137217/ZPTIPJTP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1542681525984137217/ZPTIPJTP_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,"{'created_at': 'Wed Sep 14 17:03:33 +0000 2022', 'id': 1570095923581300736, 'id_str': '1570095923581300736', 'text': 'Now let’s hope the ppl you guys r doing all this dirty work for love you enough to hire top notch lawyers for you &amp;… https://t.co/B984t8YFPC', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/B984t8YFPC', 'expanded_url': 'https://twitter.com/i/web/status/1570095923581300736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 35787166, 'id_str': '35787166', 'name': 'Nicki Minaj', 'screen_name': 'NICKIMINAJ', 'location': '', 'description': '#SuperFreakyGirlVIDEO IS OUT NOW🔖🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀🎀', 'url': 'https://t.co/sM8Yvumnzn', 'entities': {'url': {'urls': [{'url': 'https://t.co/sM8Yvumnzn', 'expanded_url': 'https://nickiminaj.lnk.to/SuperFreakyGirlVid', 'display_url': 'nickiminaj.lnk.to/SuperFreakyGir…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 26140290, 'friends_count': 6265, 'listed_count': 57930, 'created_at': 'Mon Apr 27 16:36:43 +0000 2009', 'favourites_count': 98121, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 44118, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'F04F8F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1557858056767057920/JvNo_c73_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1557858056767057920/JvNo_c73_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/35787166/1660431466', 'profile_link_color': '102294', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'E5507E', 'profile_text_color': '362720', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1060, 'favorite_count': 4451, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,1060,0,False,False,en,,,,,
1,Wed Sep 14 17:10:55 +0000 2022,1570097774355709954,1570097774355709954,@ciaoszn DOING MY CHARITY WORK ☺️☺️☺️,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ciaoszn', 'name': '.\U0001faf5', 'id': 1545706147268919296, 'id_str': '1545706147268919296', 'indices': [0, 8]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1570097633678757889,1570097633678757889,1545706147268919296,1545706147268919296,ciaoszn,"{'id': 1401057661689286659, 'id_str': '1401057661689286659', 'name': 'آوا', 'screen_name': 'gxivenchyy', 'location': '', 'description': 'i’m not a mess but i do love a fight', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1532, 'friends_count': 255, 'listed_count': 1, 'created_at': 'Sat Jun 05 06:06:00 +0000 2021', 'favourites_count': 20417, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 7878, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1569843534450282497/q2g6qBzm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1569843534450282497/q2g6qBzm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1401057661689286659/1643251054', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,,False,0,0,False,False,en,,,,,
2,Wed Sep 14 17:10:54 +0000 2022,1570097773839630337,1570097773839630337,"RT @marii_chaudhry: Congratulations Team @WePatriotFamily 
Well done team with all your hard work we are currently trending at number five.…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'marii_chaudhry', 'name': 'Maryam Chaudhry', 'id': 1498636152970039299, 'id_str': '1498636152970039299', 'indices': [3, 18]}, {'screen_name': 'WePatriotFamily', 'name': 'Team Patriots', 'id': 1360809496226971648, 'id_str': '1360809496226971648', 'indices': [41, 57]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1513189103755481099, 'id_str': '1513189103755481099', 'name': 'Saima Munir', 'screen_name': 'SaimaMu46111675', 'location': 'Denver, CO', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 158, 'friends_count': 72, 'listed_count': 0, 'created_at': 'Sun Apr 10 16:18:27 +0000 2022', 'favourites_count': 17902, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 7985, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1514801936767193090/A4VOjcEa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1514801936767193090/A4VOjcEa_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,"{'created_at': 'Wed Sep 14 10:23:32 +0000 2022', 'id': 1569995254991929345, 'id_str': '1569995254991929345', 'text': 'Congratulations Team @WePatriotFamily \nWell done team with all your hard work we are currently trending at number f… https://t.co/yuwcMk1t0K', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WePatriotFamily', 'name': 'Team Patriots', 'id': 1360809496226971648, 'id_str': '1360809496226971648', 'indices': [21, 37]}], 'urls': [{'url': 'https://t.co/yuwcMk1t0K', 'expanded_url': 'https://twitter.com/i/web/status/1569995254991929345', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1498636152970039299, 'id_str': '1498636152970039299', 'name': 'Maryam Chaudhry', 'screen_name': 'marii_chaudhry', 'location': 'Punjab ', 'description': 'عمران خان میرا جنون ✌️✌️', 'url': 'https://t.co/If1h5pRmpp', 'entities': {'url': {'urls': [{'url': 'https://t.co/If1h5pRmpp', 'expanded_url': 'https://twitter.com/search?q=%40marii_chaudhry&t=HpQpcVOJqPTJqY383VMffw&s=09', 'display_url': 'twitter.com/search?q=%40ma…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3297, 'friends_count': 754, 'listed_count': 0, 'created_at': 'Tue Mar 01 12:28:28 +0000 2022', 'favourites_count': 9209, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 13421, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1569857963833131008/QGlqOq6W_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1569857963833131008/QGlqOq6W_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1498636152970039299/1654087068', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 53, 'favorite_count': 26, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,53,0,False,False,en,,,,,
3,Wed Sep 14 17:10:54 +0000 2022,1570097773697015808,1570097773697015808,"RT @Fact: Dont wish for it, work for it.",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Fact', 'name': 'Fact', 'id': 2425231, 'id_str': '2425231', 'indices': [3, 8]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1383167035, 'id_str': '1383167035', 'name': 'Andy Ty', 'screen_name': 'TjAndersonNBA', 'location': 'South Texas area', 'description': '(former) Skill Development 🏀 Instructor , Believer In Christ 🙏🏿, Father 👦🏾, 1/2 of the YouTube show, “Draw-N-Kick”.', 'url': 'https://t.co/qiFGWvK4Uh', 'entities': {'url': {'urls': [{'url': 'https://t.co/qiFGWvK4Uh', 'expanded_url': 'https://youtube.com/channel/UCoj7HvGoy4s8D2H53rkssIA', 'display_url': 'youtube.com/channel/UCoj7H…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5288, 'friends_count': 5532, 'listed_count': 10, 'created_at': 'Sat Apr 27 00:10:26 +0000 2013', 'favourites_count': 102734, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 19074, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1434761231638974472/h5O18P2z_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1434761231638974472/h5O18P2z_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1383167035/1553896101', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,"{'created_at': 'Wed Sep 14 15:46:43 +0000 2022', 'id': 1570076586845552642, 'id_str': '1570076586845552642', 'text': 'Dont wish for it, work for it.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2425231, 'id_str': '2425231', 'name': 'Fact', 'screen_name': 'Fact', 'location': '', 'description': 'Interesting facts about life.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3447479, 'friends_count': 0, 'listed_count': 6319, 'created_at': 'Tue Mar 27 07:29:54 +0000 2007', 'favourites_count': 62, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 787884, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1244657050275151872/BRycNabV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1244657050275151872/BRycNabV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2425231/1585584342', 'profile_link_color': '0000FF', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'E0FF92', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 179, 'favorite_count': 741, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,179,0,False,False,en,,,,,
4,Wed Sep 14 17:10:54 +0000 2022,1570097773672042498,1570097773672042498,RT @jeonmanwon: seungcheol seems really suspicious too. he's like a puppeteer in the scene. he controls others to do the dirty work for him…,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jeonmanwon', 'name': '❄️🐾', 'id': 1374207075413200898, 'id_str': '1374207075413200898', 'indices': [3, 14]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1539156369856954369, 'id_str': '1539156369856954369', 'name': 'b e l | ft. acads', 'screen_name': 'Gyunnie19', 'location': 'Philippines', 'description': ""SVT | BTS  | ENHYPEN | THE ROSE \n(stan acc) \n🇵🇭\nINFP-T  | '02 | She/Her"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 72, 'friends_count': 966, 'listed_count': 0, 'created_at': 'Tue Jun 21 08:01:07 +0000 2022', 'favourites_count': 22435, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6302, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1565551126673780736/Yk-i3IQq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1565551126673780736/Yk-i3IQq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1539156369856954369/1657463331', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,"{'created_at': 'Wed Sep 14 12:50:31 +0000 2022', 'id': 1570032246383603714, 'id_str': '1570032246383603714', 'text': ""seungcheol seems really suspicious too. he's like a puppeteer in the scene. he controls others to do the dirty work… https://t.co/M1DZecgKPa"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/M1DZecgKPa', 'expanded_url': 'https://twitter.com/i/web/status/1570032246383603714', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1374207075413200898, 'id_str': '1374207075413200898', 'name': '❄️🐾', 'screen_name': 'jeonmanwon', 'location': 'him / 18', 'description': 'svt fan account', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 43927, 'friends_count': 4296, 'listed_count': 381, 'created_at': 'Tue Mar 23 03:51:30 +0000 2021', 'favourites_count': 42228, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 33103, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1565004439018037248/WrabWbAi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1565004439018037248/WrabWbAi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1374207075413200898/1661961110', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 161, 'favorite_count': 761, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,161,0,False,False,en,,,,,
5,Wed Sep 14 17:10:54 +0000 2022,1570097773588119552,1570097773588119552,"RT @PalmerReport: The number has been climbing, and the first time, 538's polls-only model gives the Democrats a 40% chance of keeping the…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PalmerReport', 'name': 'Palmer Report', 'id': 15115280, 'id_str': '15115280', 'indices': [3, 16]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 836524080, 'id_str': '836524080', 'name': 'DrBLK', 'screen_name': 'DrBLK00', 'location': 'New York City, New York', 'description': 'Reasonable men adapt to the world; unreasonable men persists in trying to adapt the world to themselves. Therefore all progress depends on unreasonable men.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 338, 'friends_count': 125, 'listed_count': 0, 'created_at': 'Thu Sep 20 23:04:22 +0000 2012', 'favourites_count': 34502, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 34877, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2631802365/77754755f490f7d1d82a1e2bd2b90172_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2631802365/77754755f490f7d1d82a1e2bd2b90172_normal.jpeg', 'profile_link_color': '1279E2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '9EEFFF', 'profile_text_color': '5EC5F0', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,"{'created_at': 'Wed Sep 14 16:48:36 +0000 2022', 'id': 1570092159323316225, 'id_str': '1570092159323316225', 'text': ""The number has been climbing, and the first time, 538's polls-only model gives the Democrats a 40% chance of keepin… https://t.co/4xuhMQlWf0"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4xuhMQlWf0', 'expanded_url': 'https://twitter.com/i/web/status/1570092159323316225', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 15115280, 'id_str': '15115280', 'name': 'Palmer Report', 'screen_name': 'PalmerReport', 'location': 'Los Angeles, CA', 'description': 'Political analysis ahead of the curve.', 'url': 'https://t.co/1OJ2cVYAy2', 'entities': {'url': {'urls': [{'url': 'https://t.co/1OJ2cVYAy2', 'expanded_url': 'http://palmerreport.com', 'display_url': 'palmerreport.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 493729, 'friends_count': 111304, 'listed_count': 3383, 'created_at': 'Sat Jun 14 07:46:44 +0000 2008', 'favourites_count': 84947, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 188695, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '3B94D9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1301392629230338048/wEJnZzSn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1301392629230338048/wEJnZzSn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15115280/1597961757', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'CCCCCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 106, 'favorite_count': 221, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,106,0,False,False,en,False,,,,
