id,favorite_count,favorited,id,retweet_count,retweeted,id,favorite_count,favorited,id,retweet_count,retweeted,Clean_Text
1600117168384790528,0,False,1600117168384790528,1,True,1.599172317031977e+18,0.0,False,1.599172317031977e+18,12.0,True,rt iamsaharagroup world class learning development programme cut entire energy value chain brand new automo
1600116786858295299,1,True,1600116786858295299,0,False,1.599172081262166e+18,0.0,False,1.599172081262166e+18,15.0,True,rt tedchris number number feel like world change writer editor designer coder artist suspect countless
1600115318227013637,1,True,1600115318227013637,0,False,1.5991717043490857e+18,0.0,False,1.5991717043490857e+18,15.0,True,rt tedchris number number feel like world change writer editor designer coder artist suspect countless
1600115181031346176,0,False,1600115181031346176,23,True,1.5991715212760187e+18,0.0,False,1.5991715212760187e+18,0.0,False,want work highland hospital hire rochester ny click detail https t co qnumbermnumberhxucuq nursing
1600114595842052096,2,True,1600114595842052096,1,True,1.5991714059495178e+18,0.0,False,1.5991714059495178e+18,99.0,True,rt sylviewatikum number year permanent residency new zealand pathway need follow free
1600111782831525890,0,False,1600111782831525890,33,True,1.5991711751788298e+18,0.0,False,1.5991711751788298e+18,15.0,True,rt tedchris number number feel like world change writer editor designer coder artist suspect countless
1600111564270407680,0,False,1600111564270407680,1,True,1.599170742037672e+18,0.0,False,1.599170742037672e+18,15.0,True,rt tedchris number number feel like world change writer editor designer coder artist suspect countless
1600109693459759104,0,False,1600109693459759104,0,False,1.59917039958494e+18,95.0,True,1.59917039958494e+18,15.0,True,number number feel like world change writer editor designer coder artist suspect count https t co hlvaqrnumberbnumberg
1600108343036502016,6,True,1600108343036502016,0,False,1.5991687514919158e+18,0.0,False,1.5991687514919158e+18,160.0,True,rt donsennen check new brunswick community college postgraduate program affordable total annual tuition
1600107533024100353,0,False,1600107533024100353,13,True,1.5991686137636004e+18,0.0,False,1.5991686137636004e+18,3.0,True,rt strathgada join new year unistrathclydes graduate apprenticeship recruitment showcase business partner wil
1600107246033084417,0,False,1600107246033084417,0,False,1.599168138351739e+18,0.0,False,1.599168138351739e+18,0.0,False,daughter teacher tell advanced number year old agree teach bab https t co pjignumberynumbermui
1600106269682978816,0,False,1600106269682978816,0,False,1.5991677821841367e+18,0.0,False,1.5991677821841367e+18,12.0,True,rt iamsaharagroup world class learning development programme cut entire energy value chain brand new automo
1600106125159972864,5,True,1600106125159972864,0,False,1.599167616584536e+18,3.0,True,1.599167616584536e+18,0.0,False,new paper envscirsc super proud michelle bardales graduate emorycollege amp author https t co pnumberkyrwnumberfwe
1600105798226550791,1,True,1600105798226550791,0,False,1.5991675295068037e+18,1.0,True,1.5991675295068037e+18,0.0,False,intimate ceremony international graduate central queensland today https t co xhpjxnumbervotd leave https t co numberauhrerfxq
1600105431363252224,1,True,1600105431363252224,0,False,1.5991669904965878e+18,0.0,False,1.5991669904965878e+18,2.0,True,rt tgrfound support earl woods scholar program karina ramirez achieve childhood dream generation coll
1600105133408403458,0,False,1600105133408403458,0,False,1.5991646433808425e+18,0.0,False,1.5991646433808425e+18,12.0,True,rt iamsaharagroup world class learning development programme cut entire energy value chain brand new automo
1600102606734446594,0,False,1600102606734446594,0,False,1.599161682500227e+18,6.0,True,1.599161682500227e+18,3.0,True,afrl look graduate level researcher participate new fully fund internship opportunity gra https t co tnumberqxwerkbm
1600101938108194821,4,True,1600101938108194821,0,False,1.5991610933093622e+18,0.0,False,1.5991610933093622e+18,5.0,True,rt agristok 📌 master phd graduate assistantships applied forest ecology state university new york united states 🇺 🇸
1600101608997560321,0,False,1600101608997560321,56,True,1.599158675653808e+18,0.0,False,1.599158675653808e+18,13.0,True,rt profandysmith new fully fund phds mentalhealth movement coach playercare edgehill ehusportandpa oct number start proposals
1600101525589790720,0,False,1600101525589790720,0,False,1.599158089399214e+18,0.0,False,1.599158089399214e+18,12.0,True,rt iamsaharagroup world class learning development programme cut entire energy value chain brand new automo
1600101514751758336,0,False,1600101514751758336,56,True,1.5991572905985434e+18,12.0,True,1.5991572905985434e+18,2.0,True,late uc bargaining team new proposal include sacrifice graduate student campus https t co manumberknybieh
1600100302249758721,0,False,1600100302249758721,0,False,1.599156958518739e+18,0.0,False,1.599156958518739e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600098705872396288,0,False,1600098705872396288,7,True,1.5991568848793231e+18,0.0,False,1.5991568848793231e+18,112.0,True,rt arynewsofficial mbbs graduate set new world record win number gold medal read https t co nbnumberyasdvznumber arynew https t
1600098431065653248,0,False,1600098431065653248,1,True,1.5991547129508946e+18,3.0,True,1.5991547129508946e+18,1.0,True,cfib seanfrasermp think post graduate work permit expire number cfib focused https t co ccnumberkynumberhxdk
1600098375390572546,1,True,1600098375390572546,0,False,1.599154003476349e+18,0.0,False,1.599154003476349e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600097863698194432,0,False,1600097863698194432,0,False,1.59915347131947e+18,2.0,True,1.59915347131947e+18,0.0,False,build thing buy couple new tool woodworke game want movable table https t co ynumbertkvwnhxb
1600096329144758272,0,False,1600096329144758272,0,False,1.5991529731032556e+18,0.0,False,1.5991529731032556e+18,0.0,False,uthsc diversity inclusion campus promote positive learning environment look https t co sdnumbernmdnumberhsw
1600093176496156672,0,False,1600093176496156672,56,True,1.5991526111222866e+18,0.0,False,1.5991526111222866e+18,0.0,False,like invite number advanced graduate student early career faculty present work solidly progress https t co numberthznnumberbte
1600091552210071553,0,False,1600091552210071553,0,False,1.5991522670509056e+18,0.0,False,1.5991522670509056e+18,0.0,False,dunno dunno graduate new york cool https t co gihiknumberzzvnumber
1600090680360988674,6,True,1600090680360988674,0,False,1.599150058586665e+18,241.0,True,1.599150058586665e+18,11.0,True,favorite new insult tankie leave 😂 move country https t co tcnwxqkzqa
1600090440274845696,0,False,1600090440274845696,56,True,1.5991487325951754e+18,16.0,True,1.5991487325951754e+18,0.0,False,week graduate thursday allow week work order thing myse https t co qccnumberzswkua
